"","hhid","cr_surveyed","af_surveyed","sample_purposely","loc_Camp","loc_Host","loc_ITS","gov_Amman","gov_Irbid","gov_Jerash","gov_Mafraq","gov_Zarqa","Azraq","Zaatari","gov_Gaza","cr_female_CLEAN","cr_baseline_age_CLEAN","age_corrected","cr_nationality","af_nationality","af_baseline_role"
"2528",602384064,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"2529",602384075,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,4,4,1
"2530",602384084,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,1,1,1
"2531",602384085,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,3,3,1
"2532",602384087,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,1,1,1
"2533",602384100,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,1,1,1
"2534",602384101,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,1,1,1
"2535",602384102,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,2
"2536",602384106,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,1,1
"2537",602384119,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"2538",602384132,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"2539",602491034,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"2540",602491051,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,3,1,1
"2541",602491059,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"2542",602491117,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"2543",602491127,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"2544",602492049,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,1,2,1
"2545",602492064,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,1,1,1
"2546",602492068,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"2547",602493006,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2548",602493015,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2549",602493060,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,1,1,1
"2550",602493061,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2551",602493068,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2552",602493084,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"2553",602493154,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2554",602494015,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"2555",602494091,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"2556",602494111,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"2557",602501008,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,1,1,1
"2558",602501040,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"2559",602501087,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"2560",602501133,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"2561",602502045,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"2562",602502046,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"2563",602502059,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,2
"2564",602502090,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"2565",602502095,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"2566",602503024,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"2567",602503030,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"2568",602503035,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"2569",602503102,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,2,2,1
"2570",602503136,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2571",602503146,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2572",602503153,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"2573",602504020,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"2574",602504076,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"2575",605111321,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2576",605114237,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,3
"2577",605132248,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"2578",605134219,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2579",605191273,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2580",605192313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2581",605193270,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2582",605194311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,5,1,1
"2583",605201219,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2584",605201231,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2585",605201232,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2586",605201235,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2587",605201244,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2588",605201300,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2589",605201312,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2590",605202220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2591",605202227,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"2592",605202233,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2593",605202259,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2594",605202285,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2595",605202294,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2596",605202295,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"2597",605202296,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"2598",605202298,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2599",605202309,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2600",605202326,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2601",605203258,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,1,1,2
"2602",605203288,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2603",605203290,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2604",605203314,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2605",605204231,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,4
"2606",605204233,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2607",605204238,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2608",605204241,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2609",605204250,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"2610",605204258,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2611",605204270,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2612",605204271,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2613",605204288,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,2
"2614",605204298,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2615",605204305,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2616",605251212,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2617",605251267,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2618",605251277,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2619",605251278,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,2
"2620",605251302,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,2
"2621",605251313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2622",605251314,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2623",605252226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2624",605252247,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2625",605252260,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2626",605252263,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2627",605252267,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2628",605252274,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2629",605252289,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2630",605252329,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2631",605253211,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2632",605253225,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2633",605253239,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2634",605253249,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2635",605253255,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2636",605253279,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,2
"2637",605253306,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2638",605254229,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2639",605254247,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2640",605254301,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,NA,1,1
"2641",605254304,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2642",605254306,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"2643",605262239,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,1,1
"2644",605262269,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2645",605263220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,1,1,1
"2646",605263250,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2647",605263265,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2648",605441214,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2649",605441220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2650",605441222,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2651",605441223,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2652",605441234,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2653",605441240,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"2654",605441242,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2655",605441246,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"2656",605441248,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2657",605441251,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2658",605441254,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2659",605441256,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2660",605441259,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2661",605441268,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,NA,NA
"2662",605441274,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2663",605441275,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2664",605441279,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2665",605441281,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2666",605441289,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2667",605441293,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2668",605441303,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2669",605441304,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2670",605441309,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"2671",605441310,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,2,1
"2672",605441311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2673",605441315,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,3,1,1
"2674",605441318,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2675",605441323,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"2676",605441324,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"2677",605441325,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,1,1,2
"2678",605442216,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,NA,NA
"2679",605442217,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2680",605442219,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2681",605442223,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2682",605442224,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2683",605442228,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2684",605442230,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2685",605442234,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2686",605442242,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2687",605442243,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2688",605442244,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2689",605442249,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2690",605442255,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2691",605442256,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2692",605442257,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2693",605442264,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,13,0,2,2,1
"2694",605442266,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2695",605442268,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2696",605442270,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"2697",605442271,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2698",605442272,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2699",605442273,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2700",605442277,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,2
"2701",605442279,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2702",605442280,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2703",605442283,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,13,0,2,2,1
"2704",605442286,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2705",605442290,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"2706",605442297,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"2707",605442305,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2708",605442311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2709",605442312,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"2710",605442315,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2711",605442317,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2712",605442320,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2713",605442323,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"2714",605442324,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"2715",605442328,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"2716",605443212,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,NA,2,1
"2717",605443215,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"2718",605443221,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"2719",605443222,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,2
"2720",605443226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2721",605443228,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2722",605443231,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2723",605443232,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2724",605443240,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2725",605443242,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2726",605443247,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2727",605443256,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,1,NA,NA
"2728",605443257,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,3
"2729",605443259,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2730",605443260,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,1
"2731",605443264,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,2
"2732",605443266,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2733",605443272,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2734",605443275,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,2
"2735",605443277,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"2736",605443278,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2737",605443282,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2738",605443285,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,1,1
"2739",605443291,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2740",605443297,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,1,2,2,1
"2741",605443302,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2742",605443303,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2743",605443304,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2744",605443305,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"2745",605443307,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2746",605443308,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2747",605443309,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,3
"2748",605443310,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"2749",605443313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"2750",605444215,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2751",605444216,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2752",605444217,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2753",605444220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"2754",605444224,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,1
"2755",605444225,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2756",605444226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,4
"2757",605444232,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2758",605444242,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2759",605444245,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"2760",605444249,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2761",605444252,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2762",605444253,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,2
"2763",605444255,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2764",605444257,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2765",605444259,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2766",605444261,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,1,1,2
"2767",605444264,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2768",605444265,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2769",605444266,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2770",605444280,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"2771",605444282,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2772",605444286,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,4
"2773",605444287,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"2774",605444293,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2775",605444294,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2776",605444296,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2777",605444299,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2778",605444303,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,2
"2779",605444309,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2780",605444310,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2781",605444313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2782",605444315,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2783",605444316,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"2784",605444319,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"2785",606442001,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,11,1,3,1,1
"2786",606442002,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,11,0,3,3,1
"2787",606442003,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,10,0,3,3,1
"2788",606443002,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,0,3,3,1
"2789",606444003,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,15,1,3,3,1
"2790",606444004,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,17,0,3,3,1
"2791",606691421,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2792",606691422,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,2
"2793",606691424,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"2794",606691425,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2795",606691427,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"2796",606691428,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2797",606691430,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"2798",606691431,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2799",606691432,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,13,0,2,2,1
"2800",606691433,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2801",606691434,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2802",606691436,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,1,1
"2803",606691438,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,1
"2804",606691439,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2805",606691443,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2806",606691444,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2807",606691447,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2808",606691448,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2809",606691450,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2810",606691451,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2811",606691453,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2812",606691454,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,0,2,2,1
"2813",606691455,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,3,1,1
"2814",606691456,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"2815",606691457,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,1,1
